DATATYPE	 IR Spectrum
XYUNITS	 Wavenumber;PercentTransmittance
DECIMALSYMBOL	 .
3361.00	 98.30
3362.00	 98.30
3363.00	 98.30
3364.00	 98.30
3365.00	 98.30
3366.00	 98.31
3367.00	 98.32
3368.00	 98.32
3369.00	 98.33
3370.00	 98.32
3371.00	 98.32
3372.00	 98.31
3373.00	 98.31
3374.00	 98.31
3375.00	 98.32
3376.00	 98.32
3377.00	 98.32
3378.00	 98.32
3379.00	 98.32
3380.00	 98.32
3381.00	 98.32
3382.00	 98.32
3383.00	 98.31
3384.00	 98.30
3385.00	 98.30
3386.00	 98.30
3387.00	 98.31
3388.00	 98.32
3389.00	 98.33
3390.00	 98.33
3391.00	 98.34
3392.00	 98.34
3393.00	 98.34
3394.00	 98.34
3395.00	 98.34
3396.00	 98.34
3397.00	 98.34
3398.00	 98.36
3399.00	 98.37
3400.00	 98.38
3401.00	 98.38
3402.00	 98.38
3403.00	 98.37
3404.00	 98.36
3405.00	 98.35
3406.00	 98.35
3407.00	 98.35
3408.00	 98.36
3409.00	 98.36
3410.00	 98.36
3411.00	 98.36
3412.00	 98.35
3413.00	 98.36
3414.00	 98.36
3415.00	 98.36
3416.00	 98.36
3417.00	 98.35
3418.00	 98.35
3419.00	 98.35
3420.00	 98.35
3421.00	 98.34
3422.00	 98.34
3423.00	 98.34
3424.00	 98.35
3425.00	 98.37
3426.00	 98.38
3427.00	 98.38
3428.00	 98.38
3429.00	 98.38
3430.00	 98.37
3431.00	 98.37
3432.00	 98.38
3433.00	 98.38
3434.00	 98.39
3435.00	 98.39
3436.00	 98.40
3437.00	 98.40
3438.00	 98.39
3439.00	 98.39
3440.00	 98.38
3441.00	 98.38
3442.00	 98.38
3443.00	 98.38
3444.00	 98.38
3445.00	 98.38
3446.00	 98.38
3447.00	 98.38
3448.00	 98.38
3449.00	 98.39
3450.00	 98.39
3451.00	 98.39
3452.00	 98.40
3453.00	 98.40
3454.00	 98.40
3455.00	 98.40
3456.00	 98.40
3457.00	 98.41
3458.00	 98.41
3459.00	 98.41
3460.00	 98.41
3461.00	 98.41
3462.00	 98.41
3463.00	 98.41
3464.00	 98.42
3465.00	 98.43
3466.00	 98.44
3467.00	 98.44
3468.00	 98.44
3469.00	 98.44
3470.00	 98.43
3471.00	 98.43
3472.00	 98.44
3473.00	 98.44
3474.00	 98.44
3475.00	 98.45
3476.00	 98.45
3477.00	 98.46
3478.00	 98.47
3479.00	 98.48
3480.00	 98.48
3481.00	 98.48
3482.00	 98.48
3483.00	 98.48
3484.00	 98.48
3485.00	 98.48
3486.00	 98.48
3487.00	 98.48
3488.00	 98.48
3489.00	 98.48
3490.00	 98.49
3491.00	 98.49
3492.00	 98.50
3493.00	 98.50
3494.00	 98.51
3495.00	 98.51
3496.00	 98.52
3497.00	 98.52
3498.00	 98.52
3499.00	 98.51
3500.00	 98.51
3501.00	 98.51
3502.00	 98.51
3503.00	 98.51
3504.00	 98.51
3505.00	 98.51
3506.00	 98.51
3507.00	 98.52
3508.00	 98.52
3509.00	 98.52
3510.00	 98.53
3511.00	 98.54
3512.00	 98.55
3513.00	 98.55
3514.00	 98.55
3515.00	 98.54
3516.00	 98.54
3517.00	 98.54
3518.00	 98.55
3519.00	 98.56
3520.00	 98.56
3521.00	 98.57
3522.00	 98.57
3523.00	 98.57
3524.00	 98.57
3525.00	 98.58
3526.00	 98.58
3527.00	 98.58
3528.00	 98.59
3529.00	 98.59
3530.00	 98.59
3531.00	 98.59
3532.00	 98.59
3533.00	 98.60
3534.00	 98.60
3535.00	 98.60
3536.00	 98.60
3537.00	 98.60
3538.00	 98.60
3539.00	 98.61
3540.00	 98.61
3541.00	 98.61
3542.00	 98.60
3543.00	 98.59
3544.00	 98.59
3545.00	 98.59
3546.00	 98.60
3547.00	 98.62
3548.00	 98.63
3549.00	 98.64
3550.00	 98.64
3551.00	 98.64
3552.00	 98.64
3553.00	 98.63
3554.00	 98.64
3555.00	 98.64
3556.00	 98.65
3557.00	 98.65
3558.00	 98.66
3559.00	 98.65
3560.00	 98.65
3561.00	 98.65
3562.00	 98.65
3563.00	 98.66
3564.00	 98.66
3565.00	 98.66
3566.00	 98.66
3567.00	 98.66
3568.00	 98.66
3569.00	 98.67
3570.00	 98.68
3571.00	 98.68
3572.00	 98.68
3573.00	 98.68
3574.00	 98.68
3575.00	 98.68
3576.00	 98.68
3577.00	 98.68
3578.00	 98.68
3579.00	 98.68
3580.00	 98.68
3581.00	 98.69
3582.00	 98.69
3583.00	 98.70
3584.00	 98.71
3585.00	 98.71
3586.00	 98.71
3587.00	 98.70
3588.00	 98.69
3589.00	 98.69
3590.00	 98.69
3591.00	 98.70
3592.00	 98.70
3593.00	 98.70
3594.00	 98.69
3595.00	 98.69
3596.00	 98.69
3597.00	 98.69
3598.00	 98.68
3599.00	 98.67
3600.00	 98.66
3601.00	 98.64
3602.00	 98.63
3603.00	 98.63
3604.00	 98.63
3605.00	 98.65
3606.00	 98.66
3607.00	 98.67
3608.00	 98.68
3609.00	 98.68
3610.00	 98.68
3611.00	 98.68
3612.00	 98.68
3613.00	 98.68
3614.00	 98.67
3615.00	 98.68
3616.00	 98.69
3617.00	 98.71
3618.00	 98.72
3619.00	 98.72
3620.00	 98.72
3621.00	 98.73
3622.00	 98.74
3623.00	 98.76
3624.00	 98.76
3625.00	 98.77
3626.00	 98.78
3627.00	 98.79
3628.00	 98.78
3629.00	 98.76
3630.00	 98.75
3631.00	 98.75
3632.00	 98.76
3633.00	 98.76
3634.00	 98.76
3635.00	 98.75
3636.00	 98.75
3637.00	 98.76
3638.00	 98.76
3639.00	 98.76
3640.00	 98.76
3641.00	 98.75
3642.00	 98.75
3643.00	 98.74
3644.00	 98.75
3645.00	 98.76
3646.00	 98.77
3647.00	 98.77
3648.00	 98.76
3649.00	 98.75
3650.00	 98.78
3651.00	 98.80
3652.00	 98.82
3653.00	 98.82
3654.00	 98.81
3655.00	 98.81
3656.00	 98.80
3657.00	 98.80
3658.00	 98.80
3659.00	 98.80
3660.00	 98.81
3661.00	 98.81
3662.00	 98.80
3663.00	 98.79
3664.00	 98.78
3665.00	 98.78
3666.00	 98.78
3667.00	 98.78
3668.00	 98.79
3669.00	 98.79
3670.00	 98.78
3671.00	 98.78
3672.00	 98.78
3673.00	 98.80
3674.00	 98.82
3675.00	 98.82
3676.00	 98.83
3677.00	 98.83
3678.00	 98.84
3679.00	 98.83
3680.00	 98.83
3681.00	 98.82
3682.00	 98.81
3683.00	 98.80
3684.00	 98.79
3685.00	 98.79
3686.00	 98.80
3687.00	 98.81
3688.00	 98.82
3689.00	 98.82
3690.00	 98.82
3691.00	 98.82
3692.00	 98.82
3693.00	 98.81
3694.00	 98.81
3695.00	 98.80
3696.00	 98.81
3697.00	 98.81
3698.00	 98.81
3699.00	 98.81
3700.00	 98.81
3701.00	 98.82
3702.00	 98.82
3703.00	 98.82
3704.00	 98.82
3705.00	 98.82
3706.00	 98.82
3707.00	 98.82
3708.00	 98.82
3709.00	 98.83
3710.00	 98.83
3711.00	 98.83
3712.00	 98.83
3713.00	 98.83
3714.00	 98.82
3715.00	 98.81
3716.00	 98.80
3717.00	 98.80
3718.00	 98.78
3719.00	 98.78
3720.00	 98.77
3721.00	 98.78
3722.00	 98.78
3723.00	 98.78
3724.00	 98.79
3725.00	 98.79
3726.00	 98.80
3727.00	 98.79
3728.00	 98.79
3729.00	 98.80
3730.00	 98.81
3731.00	 98.83
3732.00	 98.83
3733.00	 98.83
3734.00	 98.81
3735.00	 98.79
3736.00	 98.77
3737.00	 98.76
3738.00	 98.76
3739.00	 98.76
3740.00	 98.76
3741.00	 98.76
3742.00	 98.78
3743.00	 98.80
3744.00	 98.81
3745.00	 98.79
3746.00	 98.77
3747.00	 98.76
3748.00	 98.76
3749.00	 98.75
3750.00	 98.75
3751.00	 98.75
3752.00	 98.76
3753.00	 98.77
3754.00	 98.79
3755.00	 98.80
3756.00	 98.81
3757.00	 98.81
3758.00	 98.80
3759.00	 98.78
3760.00	 98.77
3761.00	 98.77
3762.00	 98.77
3763.00	 98.77
3764.00	 98.78
3765.00	 98.77
3766.00	 98.77
3767.00	 98.77
3768.00	 98.77
3769.00	 98.78
3770.00	 98.78
3771.00	 98.78
3772.00	 98.78
3773.00	 98.78
3774.00	 98.79
3775.00	 98.79
3776.00	 98.79
3777.00	 98.79
3778.00	 98.80
3779.00	 98.80
3780.00	 98.80
3781.00	 98.79
3782.00	 98.79
3783.00	 98.78
3784.00	 98.77
3785.00	 98.76
3786.00	 98.75
3787.00	 98.75
3788.00	 98.76
3789.00	 98.77
3790.00	 98.77
3791.00	 98.77
3792.00	 98.77
3793.00	 98.77
3794.00	 98.77
3795.00	 98.77
3796.00	 98.76
3797.00	 98.76
3798.00	 98.75
3799.00	 98.76
3800.00	 98.77
3801.00	 98.77
3802.00	 98.77
3803.00	 98.76
3804.00	 98.77
3805.00	 98.77
3806.00	 98.78
3807.00	 98.78
3808.00	 98.78
3809.00	 98.78
3810.00	 98.78
3811.00	 98.77
3812.00	 98.76
3813.00	 98.75
3814.00	 98.75
3815.00	 98.74
3816.00	 98.72
3817.00	 98.71
3818.00	 98.72
3819.00	 98.75
3820.00	 98.77
3821.00	 98.78
3822.00	 98.78
3823.00	 98.78
3824.00	 98.77
3825.00	 98.77
3826.00	 98.77
3827.00	 98.76
3828.00	 98.76
3829.00	 98.76
3830.00	 98.76
3831.00	 98.75
3832.00	 98.75
3833.00	 98.75
3834.00	 98.75
3835.00	 98.75
3836.00	 98.76
3837.00	 98.76
3838.00	 98.76
3839.00	 98.76
3840.00	 98.76
3841.00	 98.76
3842.00	 98.76
3843.00	 98.76
3844.00	 98.76
3845.00	 98.76
3846.00	 98.76
3847.00	 98.76
3848.00	 98.76
3849.00	 98.76
3850.00	 98.75
3851.00	 98.75
3852.00	 98.76
3853.00	 98.75
3854.00	 98.75
3855.00	 98.75
3856.00	 98.76
3857.00	 98.76
3858.00	 98.76
3859.00	 98.76
3860.00	 98.76
3861.00	 98.76
3862.00	 98.76
3863.00	 98.75
3864.00	 98.75
3865.00	 98.74
3866.00	 98.73
3867.00	 98.73
3868.00	 98.73
3869.00	 98.73
3870.00	 98.71
3871.00	 98.71
3872.00	 98.72
3873.00	 98.74
3874.00	 98.75
3875.00	 98.75
3876.00	 98.75
3877.00	 98.76
3878.00	 98.77
3879.00	 98.77
3880.00	 98.76
3881.00	 98.73
3882.00	 98.71
3883.00	 98.70
3884.00	 98.69
3885.00	 98.69
3886.00	 98.68
3887.00	 98.69
3888.00	 98.72
3889.00	 98.75
3890.00	 98.77
3891.00	 98.79
3892.00	 98.81
3893.00	 98.81
3894.00	 98.82
3895.00	 98.81
3896.00	 98.80
3897.00	 98.78
3898.00	 98.76
3899.00	 98.73
3900.00	 98.70
3901.00	 98.68
3902.00	 98.68
3903.00	 98.69
3904.00	 98.72
3905.00	 98.73
3906.00	 98.74
3907.00	 98.73
3908.00	 98.72
3909.00	 98.71
3910.00	 98.71
3911.00	 98.73
3912.00	 98.75
3913.00	 98.77
3914.00	 98.78
3915.00	 98.78
3916.00	 98.78
3917.00	 98.77
3918.00	 98.76
3919.00	 98.75
3920.00	 98.74
3921.00	 98.72
3922.00	 98.70
3923.00	 98.69
3924.00	 98.68
3925.00	 98.68
3926.00	 98.69
3927.00	 98.71
3928.00	 98.73
3929.00	 98.75
3930.00	 98.75
3931.00	 98.74
3932.00	 98.73
3933.00	 98.72
3934.00	 98.72
3935.00	 98.72
3936.00	 98.73
3937.00	 98.73
3938.00	 98.74
3939.00	 98.74
3940.00	 98.74
3941.00	 98.75
3942.00	 98.74
3943.00	 98.73
3944.00	 98.72
3945.00	 98.71
3946.00	 98.71
3947.00	 98.70
3948.00	 98.70
3949.00	 98.70
3950.00	 98.71
3951.00	 98.72
3952.00	 98.73
3953.00	 98.74
3954.00	 98.74
3955.00	 98.75
3956.00	 98.75
3957.00	 98.76
3958.00	 98.77
3959.00	 98.77
3960.00	 98.76
3961.00	 98.75
3962.00	 98.74
3963.00	 98.73
3964.00	 98.72
3965.00	 98.72
3966.00	 98.72
3967.00	 98.72
3968.00	 98.71
3969.00	 98.70
3970.00	 98.70
3971.00	 98.71
3972.00	 98.72
3973.00	 98.73
3974.00	 98.75
3975.00	 98.76
3976.00	 98.76
3977.00	 98.75
3978.00	 98.74
3979.00	 98.73
3980.00	 98.72
3981.00	 98.72
3982.00	 98.72
3983.00	 98.72
3984.00	 98.73
3985.00	 98.74
3986.00	 98.74
3987.00	 98.73
3988.00	 98.73
3989.00	 98.72
3990.00	 98.71
3991.00	 98.71
3992.00	 98.71
3993.00	 98.71
3994.00	 98.72
3995.00	 98.72
3996.00	 98.73
3997.00	 98.73
3998.00	 98.73
3999.00	 98.72
4000.00	 98.72
DESCRIPTION=Sample 007 By Administrator Date Thursday, February 15 2018
USER=Administrator
TIME=thu feb 15 17:17:23 2018 AUS Eastern Daylight Time (GMT+11:00)
INSTRUMENT=SPECTRUM TWO,NIOS2 MAIN 00.02.0079 15-DECEMBER-2014 11:35:32
JSTOP=105820
NOOFSCANS=4
DETECTOR=LITA03
SOURCE=MIR
BEAMSPLITTER=OPTKBR
RESOLUTION=4
APODIZATION=STRONG
PHASE=SPECTRUM
MODE=RATIO
OPDVEL=0.2
DEVICE=UNIVERSAL ATR
FFT=DOUBLE
DIRECTION=COMBINED
